date,week_number,sku_id,sku_name,category,warehouse_id,warehouse_name,unit_price,lead_time_days,festival_flag,promo_flag,demand_units,available_stock_units,fulfilled_units,stockout_flag
2025-07-06,79,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1706,2700,1706,0
2025-07-13,80,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,1,1757,3010,1757,0
2025-07-20,81,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1456,3269,1456,0
2025-07-27,82,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1806,1813,1806,0
2025-08-03,83,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1322,2023,1322,0
2025-08-10,84,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1451,2717,1451,0
2025-08-17,85,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1227,3282,1227,0
2025-08-24,86,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1577,2055,1577,0
2025-08-31,87,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1381,2494,1381,0
2025-09-07,88,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1166,3129,1166,0
2025-09-14,89,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1503,1963,1503,0
2025-09-21,90,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1357,2476,1357,0
2025-09-28,91,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1560,3135,1560,0
2025-10-05,92,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,1,0,2894,1575,1575,1
2025-10-12,93,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,1,0,2397,2016,2016,1
2025-10-19,94,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,1,0,2558,2016,2016,1
2025-10-26,95,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,1,1,3165,2016,2016,1
2025-11-02,96,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,1,0,2969,2016,2016,1
2025-11-09,97,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,1,0,2269,2016,2016,1
2025-11-16,98,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1159,2016,1159,0
2025-11-23,99,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1370,2873,1370,0
2025-11-30,100,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1257,3519,1257,0
2025-12-07,101,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1380,2262,1380,0
2025-12-14,102,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,0,0,1645,2898,1645,0
2025-12-21,103,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,1,0,2190,3269,2190,0
2025-12-28,104,SKU02,Lager 330ml,Beer,WH03,South DC,70,5,1,0,2217,3095,2217,0
2024-01-07,1,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,922,1008,922,0
2024-01-14,2,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,700,1238,700,0
2024-01-21,3,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,667,1690,667,0
2024-01-28,4,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,1,909,1023,909,0
2024-02-04,5,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,665,1266,665,0
2024-02-11,6,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,760,1753,760,0
2024-02-18,7,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,634,993,634,0
2024-02-25,8,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,654,1511,654,0
2024-03-03,9,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,578,2009,578,0
2024-03-10,10,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1289,1431,1289,0
2024-03-17,11,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,1,1568,1294,1294,1
2024-03-24,12,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1366,1152,1152,1
2024-03-31,13,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1101,1152,1101,0
2024-04-07,14,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1121,1203,1121,0
2024-04-14,15,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1091,1234,1091,0
2024-04-21,16,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,789,1295,789,0
2024-04-28,17,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1060,1658,1060,0
2024-05-05,18,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1064,1750,1064,0
2024-05-12,19,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1045,1838,1045,0
2024-05-19,20,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,898,1945,898,0
2024-05-26,21,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1015,1047,1015,0
2024-06-02,22,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1042,1184,1042,0
2024-06-09,23,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,946,1294,946,0
2024-06-16,24,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,1,1322,1500,1322,0
2024-06-23,25,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1089,1330,1089,0
2024-06-30,26,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,979,1393,979,0
2024-07-07,27,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,749,1566,749,0
2024-07-14,28,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,1,851,1969,851,0
2024-07-21,29,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,829,1118,829,0
2024-07-28,30,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,757,1441,757,0
2024-08-04,31,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,707,1836,707,0
2024-08-11,32,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,780,1129,780,0
2024-08-18,33,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,781,1501,781,0
2024-08-25,34,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,708,1872,708,0
2024-09-01,35,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,676,1164,676,0
2024-09-08,36,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,725,1640,725,0
2024-09-15,37,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,870,915,870,0
2024-09-22,38,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,583,1197,583,0
2024-09-29,39,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,714,1766,714,0
2024-10-06,40,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1171,1052,1052,1
2024-10-13,41,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1501,1152,1152,1
2024-10-20,42,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1418,1152,1152,1
2024-10-27,43,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1375,1152,1152,1
2024-11-03,44,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1214,1152,1152,1
2024-11-10,45,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1176,1152,1152,1
2024-11-17,46,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,791,1152,791,0
2024-11-24,47,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,752,1513,752,0
2024-12-01,48,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,681,1913,681,0
2024-12-08,49,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,756,1232,756,0
2024-12-15,50,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,739,1628,739,0
2024-12-22,51,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1276,889,889,1
2024-12-29,52,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1209,1152,1152,1
2025-01-05,53,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,747,1152,747,0
2025-01-12,54,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,782,1557,782,0
2025-01-19,55,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,801,1927,801,0
2025-01-26,56,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,766,1126,766,0
2025-02-02,57,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,639,1512,639,0
2025-02-09,58,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,886,873,873,1
2025-02-16,59,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,1,1215,1152,1152,1
2025-02-23,60,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,880,1152,880,0
2025-03-02,61,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,995,1424,995,0
2025-03-09,62,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,844,1581,844,0
2025-03-16,63,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1681,1889,1681,0
2025-03-23,64,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1484,1360,1360,1
2025-03-30,65,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1003,1152,1003,0
2025-04-06,66,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1070,1301,1070,0
2025-04-13,67,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,904,1383,904,0
2025-04-20,68,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1029,1631,1029,0
2025-04-27,69,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1150,1754,1150,0
2025-05-04,70,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1001,1756,1001,0
2025-05-11,71,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1079,1907,1079,0
2025-05-18,72,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1000,1980,1000,0
2025-05-25,73,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,962,980,962,0
2025-06-01,74,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,697,1170,697,0
2025-06-08,75,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,793,1625,793,0
2025-06-15,76,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,936,1984,936,0
2025-06-22,77,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,993,1048,993,0
2025-06-29,78,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1204,1207,1204,0
2025-07-06,79,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,803,1155,803,0
2025-07-13,80,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,800,1504,800,0
2025-07-20,81,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1107,1856,1107,0
2025-07-27,82,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,1,1265,1901,1265,0
2025-08-03,83,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,1074,1788,1074,0
2025-08-10,84,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,849,1866,849,0
2025-08-17,85,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,707,1017,707,0
2025-08-24,86,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,1,704,1462,704,0
2025-08-31,87,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,1,1027,1910,1027,0
2025-09-07,88,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,963,883,883,1
2025-09-14,89,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,726,1152,726,0
2025-09-21,90,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,844,1578,844,0
2025-09-28,91,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,702,1886,702,0
2025-10-05,92,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1291,1184,1184,1
2025-10-12,93,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1381,1152,1152,1
2025-10-19,94,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,1,2060,1152,1152,1
2025-10-26,95,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1448,1152,1152,1
2025-11-02,96,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,1489,1152,1152,1
2025-11-09,97,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,1,1681,1152,1152,1
2025-11-16,98,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,803,1152,803,0
2025-11-23,99,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,806,1501,806,0
2025-11-30,100,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,851,1847,851,0
2025-12-07,101,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,758,996,758,0
2025-12-14,102,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,0,0,823,1390,823,0
2025-12-21,103,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,850,1719,850,0
2025-12-28,104,SKU03,Strong Beer 650ml,Beer,WH03,South DC,140,6,1,0,966,869,869,1
2024-01-07,1,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,316,441,316,0
2024-01-14,2,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,268,629,268,0
2024-01-21,3,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,335,865,335,0
2024-01-28,4,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,309,530,309,0
2024-02-04,5,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,325,725,325,0
2024-02-11,6,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,351,400,351,0
2024-02-18,7,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,1,384,553,384,0
2024-02-25,8,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,256,673,256,0
2024-03-03,9,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,327,417,327,0
2024-03-10,10,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,653,594,594,1
2024-03-17,11,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,692,504,504,1
2024-03-24,12,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,550,504,504,1
2024-03-31,13,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,367,504,367,0
2024-04-07,14,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,338,641,338,0
2024-04-14,15,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,454,807,454,0
2024-04-21,16,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,476,857,476,0
2024-04-28,17,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,416,381,381,1
2024-05-05,18,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,472,504,472,0
2024-05-12,19,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,483,536,483,0
2024-05-19,20,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,414,557,414,0
2024-05-26,21,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,336,647,336,0
2024-06-02,22,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,370,815,370,0
2024-06-09,23,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,452,445,445,1
2024-06-16,24,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,437,504,437,0
2024-06-23,25,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,1,518,571,518,0
2024-06-30,26,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,352,557,352,0
2024-07-07,27,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,339,709,339,0
2024-07-14,28,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,414,874,414,0
2024-07-21,29,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,443,460,443,0
2024-07-28,30,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,378,521,378,0
2024-08-04,31,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,258,647,258,0
2024-08-11,32,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,1,419,389,389,1
2024-08-18,33,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,330,504,330,0
2024-08-25,34,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,310,678,310,0
2024-09-01,35,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,299,872,299,0
2024-09-08,36,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,327,573,327,0
2024-09-15,37,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,353,750,353,0
2024-09-22,38,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,318,397,318,0
2024-09-29,39,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,309,583,309,0
2024-10-06,40,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,585,778,585,0
2024-10-13,41,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,616,697,616,0
2024-10-20,42,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,603,585,585,1
2024-10-27,43,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,599,504,504,1
2024-11-03,44,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,1,684,504,504,1
2024-11-10,45,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,647,504,504,1
2024-11-17,46,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,379,504,379,0
2024-11-24,47,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,333,629,333,0
2024-12-01,48,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,364,800,364,0
2024-12-08,49,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,342,436,342,0
2024-12-15,50,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,293,598,293,0
2024-12-22,51,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,539,809,539,0
2024-12-29,52,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,500,774,500,0
2025-01-05,53,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,364,778,364,0
2025-01-12,54,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,397,414,397,0
2025-01-19,55,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,322,521,322,0
2025-01-26,56,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,1,372,703,372,0
2025-02-02,57,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,309,835,309,0
2025-02-09,58,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,361,526,361,0
2025-02-16,59,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,360,669,360,0
2025-02-23,60,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,364,813,364,0
2025-03-02,61,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,372,449,372,0
2025-03-09,62,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,394,581,394,0
2025-03-16,63,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,624,691,624,0
2025-03-23,64,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,729,571,571,1
2025-03-30,65,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,368,504,368,0
2025-04-06,66,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,427,640,427,0
2025-04-13,67,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,435,717,435,0
2025-04-20,68,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,517,786,517,0
2025-04-27,69,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,503,773,503,0
2025-05-04,70,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,395,774,395,0
2025-05-11,71,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,392,379,379,1
2025-05-18,72,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,484,504,484,0
2025-05-25,73,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,459,524,459,0
2025-06-01,74,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,364,569,364,0
2025-06-08,75,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,397,709,397,0
2025-06-15,76,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,463,816,463,0
2025-06-22,77,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,605,857,605,0
2025-06-29,78,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,1,624,756,624,0
2025-07-06,79,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,353,636,353,0
2025-07-13,80,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,1,578,787,578,0
2025-07-20,81,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,349,713,349,0
2025-07-27,82,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,370,868,370,0
2025-08-03,83,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,402,498,402,0
2025-08-10,84,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,304,600,304,0
2025-08-17,85,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,410,800,410,0
2025-08-24,86,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,1,329,390,329,0
2025-08-31,87,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,1,457,565,457,0
2025-09-07,88,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,356,612,356,0
2025-09-14,89,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,389,760,389,0
2025-09-21,90,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,355,875,355,0
2025-09-28,91,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,359,520,359,0
2025-10-05,92,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,580,665,580,0
2025-10-12,93,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,611,589,589,1
2025-10-19,94,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,737,504,504,1
2025-10-26,95,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,662,504,504,1
2025-11-02,96,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,677,504,504,1
2025-11-09,97,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,650,504,504,1
2025-11-16,98,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,344,504,344,0
2025-11-23,99,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,279,664,279,0
2025-11-30,100,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,403,385,385,1
2025-12-07,101,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,382,504,382,0
2025-12-14,102,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,0,0,355,626,355,0
2025-12-21,103,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,0,480,775,480,0
2025-12-28,104,SKU04,Craft IPA 330ml,Beer,WH03,South DC,180,8,1,1,726,799,726,0
2024-01-07,1,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,647,1008,647,0
2024-01-14,2,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,776,1513,776,0
2024-01-21,3,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,672,1889,672,0
2024-01-28,4,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,752,1217,752,0
2024-02-04,5,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,838,1617,838,0
2024-02-11,6,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,739,1931,739,0
2024-02-18,7,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,771,1192,771,0
2024-02-25,8,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,886,1573,886,0
2024-03-03,9,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,876,1839,876,0
2024-03-10,10,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,1,0,1199,963,963,1
2024-03-17,11,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,1,0,1449,1152,1152,1
2024-03-24,12,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,1,0,1298,1152,1152,1
2024-03-31,13,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,999,1152,999,0
2024-04-07,14,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,950,1305,950,0
2024-04-14,15,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,952,1507,952,0
2024-04-21,16,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,1050,1707,1050,0
2024-04-28,17,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,1027,1809,1027,0
2024-05-05,18,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,1070,1934,1070,0
2024-05-12,19,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,945,864,864,1
2024-05-19,20,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,1091,1152,1091,0
2024-05-26,21,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,812,1213,812,0
2024-06-02,22,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,936,1553,936,0
2024-06-09,23,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,1070,1769,1070,0
2024-06-16,24,SKU05,Premium Lager 500ml,Beer,WH03,South DC,150,6,0,0,791,1851,791,0
